Date,LBMP,Zone
4/21/2024 3:00:00 PM,19.32,HUD VL
4/21/2024 3:00:00 PM,19.63,LONGIL
4/21/2024 3:00:00 PM,18.57,MHK VL
4/21/2024 3:00:00 PM,19.39,MILLWD
4/21/2024 3:00:00 PM,19.57,N.Y.C.
4/21/2024 3:00:00 PM,17.89,NORTH
4/21/2024 3:00:00 PM,16.2,NPX
4/21/2024 3:00:00 PM,16.93,O H
4/21/2024 3:00:00 PM,18.4,PJM
4/21/2024 3:00:00 PM,17.2,WEST
4/21/2024 4:00:00 PM,22.16,CAPITL
4/21/2024 4:00:00 PM,21.28,CENTRL
4/21/2024 4:00:00 PM,22.88,DUNWOD
4/21/2024 4:00:00 PM,20.67,GENESE
4/21/2024 4:00:00 PM,21.4,H Q
4/21/2024 4:00:00 PM,22.75,HUD VL
4/21/2024 4:00:00 PM,25.75,LONGIL
4/21/2024 4:00:00 PM,21.79,MHK VL
4/21/2024 4:00:00 PM,22.84,MILLWD
4/21/2024 4:00:00 PM,22.99,N.Y.C.
4/21/2024 4:00:00 PM,21.08,NORTH
4/21/2024 4:00:00 PM,22.36,NPX
4/21/2024 4:00:00 PM,20.05,O H
4/21/2024 4:00:00 PM,21.73,PJM
4/21/2024 4:00:00 PM,20.37,WEST
4/21/2024 5:00:00 PM,21.85,CAPITL
4/21/2024 5:00:00 PM,20.93,CENTRL
4/21/2024 5:00:00 PM,22.63,DUNWOD
4/21/2024 5:00:00 PM,20.14,GENESE
4/21/2024 5:00:00 PM,21.06,H Q
4/21/2024 5:00:00 PM,22.5,HUD VL
4/21/2024 5:00:00 PM,22.93,LONGIL
4/21/2024 5:00:00 PM,21.55,MHK VL
4/21/2024 5:00:00 PM,22.57,MILLWD
4/21/2024 5:00:00 PM,22.74,N.Y.C.
4/21/2024 5:00:00 PM,20.74,NORTH
4/21/2024 5:00:00 PM,22.1,NPX
4/21/2024 5:00:00 PM,19.36,O H
4/21/2024 5:00:00 PM,21.35,PJM
4/21/2024 5:00:00 PM,19.76,WEST
4/21/2024 6:00:00 PM,23.41,CAPITL
4/21/2024 6:00:00 PM,22.18,CENTRL
4/21/2024 6:00:00 PM,24.13,DUNWOD
4/21/2024 6:00:00 PM,21.41,GENESE
4/21/2024 6:00:00 PM,22.48,H Q
4/21/2024 6:00:00 PM,24.01,HUD VL
4/21/2024 6:00:00 PM,24.24,LONGIL
4/21/2024 6:00:00 PM,22.95,MHK VL
4/21/2024 6:00:00 PM,24.07,MILLWD
4/21/2024 6:00:00 PM,24.22,N.Y.C.
4/21/2024 6:00:00 PM,22.32,NORTH
4/21/2024 6:00:00 PM,23.68,NPX
4/21/2024 6:00:00 PM,20.45,O H
4/21/2024 6:00:00 PM,6.81,PJM
4/21/2024 6:00:00 PM,20.83,WEST
4/21/2024 7:00:00 PM,28.85,CAPITL
4/21/2024 7:00:00 PM,27.54,CENTRL
4/21/2024 7:00:00 PM,29.71,DUNWOD
4/21/2024 7:00:00 PM,26.6,GENESE
4/21/2024 7:00:00 PM,27.56,H Q
4/21/2024 7:00:00 PM,29.59,HUD VL
4/21/2024 7:00:00 PM,29.79,LONGIL
4/21/2024 7:00:00 PM,28.35,MHK VL
4/21/2024 7:00:00 PM,29.65,MILLWD
4/21/2024 7:00:00 PM,29.82,N.Y.C.
4/21/2024 7:00:00 PM,27.42,NORTH
4/21/2024 7:00:00 PM,32.31,NPX
4/21/2024 7:00:00 PM,25.44,O H
4/21/2024 7:00:00 PM,27.94,PJM
4/21/2024 7:00:00 PM,26,WEST
4/21/2024 8:00:00 PM,34.07,CAPITL
4/21/2024 8:00:00 PM,32.66,CENTRL
4/21/2024 8:00:00 PM,35.19,DUNWOD
4/21/2024 8:00:00 PM,31.54,GENESE
4/21/2024 8:00:00 PM,32.49,H Q
4/21/2024 8:00:00 PM,35.06,HUD VL
4/21/2024 8:00:00 PM,35.32,LONGIL
4/21/2024 8:00:00 PM,33.54,MHK VL
4/21/2024 8:00:00 PM,35.12,MILLWD
4/21/2024 8:00:00 PM,35.29,N.Y.C.
4/21/2024 8:00:00 PM,32.33,NORTH
4/21/2024 8:00:00 PM,34.43,NPX
4/21/2024 8:00:00 PM,30.13,O H
4/21/2024 8:00:00 PM,33.08,PJM
4/21/2024 8:00:00 PM,30.82,WEST
4/21/2024 9:00:00 PM,31.75,CAPITL
4/21/2024 9:00:00 PM,30.54,CENTRL
4/21/2024 9:00:00 PM,32.73,DUNWOD
4/21/2024 9:00:00 PM,29.6,GENESE
4/21/2024 9:00:00 PM,30.37,H Q
4/21/2024 9:00:00 PM,32.58,HUD VL
4/21/2024 9:00:00 PM,32.89,LONGIL
4/21/2024 9:00:00 PM,31.24,MHK VL
4/21/2024 9:00:00 PM,32.64,MILLWD
4/21/2024 9:00:00 PM,32.86,N.Y.C.
4/21/2024 9:00:00 PM,29.94,NORTH
4/21/2024 9:00:00 PM,33.06,NPX
4/21/2024 9:00:00 PM,28.38,O H
4/21/2024 9:00:00 PM,30.87,PJM
4/21/2024 9:00:00 PM,29.02,WEST
4/21/2024 10:00:00 PM,31.02,CAPITL
4/21/2024 10:00:00 PM,29.93,CENTRL
4/21/2024 10:00:00 PM,31.83,DUNWOD
4/21/2024 10:00:00 PM,29.14,GENESE
4/21/2024 10:00:00 PM,30.14,H Q
4/21/2024 10:00:00 PM,31.71,HUD VL
4/21/2024 10:00:00 PM,31.89,LONGIL
4/21/2024 10:00:00 PM,30.6,MHK VL
4/21/2024 10:00:00 PM,31.77,MILLWD
4/21/2024 10:00:00 PM,31.92,N.Y.C.
4/21/2024 10:00:00 PM,29.72,NORTH
4/21/2024 10:00:00 PM,31.32,NPX
4/21/2024 10:00:00 PM,28.08,O H
4/21/2024 10:00:00 PM,30.17,PJM
4/21/2024 10:00:00 PM,28.66,WEST
4/21/2024 11:00:00 PM,32.07,CAPITL
4/21/2024 11:00:00 PM,31.27,CENTRL
4/21/2024 11:00:00 PM,33.03,DUNWOD
4/21/2024 11:00:00 PM,30.77,GENESE
4/21/2024 11:00:00 PM,31.26,H Q
4/21/2024 11:00:00 PM,32.91,HUD VL
4/21/2024 11:00:00 PM,33.31,LONGIL
4/21/2024 11:00:00 PM,32.65,MHK VL
4/21/2024 11:00:00 PM,32.97,MILLWD
4/21/2024 11:00:00 PM,33.19,N.Y.C.
4/21/2024 11:00:00 PM,22.26,NORTH
4/21/2024 11:00:00 PM,33.06,NPX
4/21/2024 11:00:00 PM,30.06,O H
4/21/2024 11:00:00 PM,31.7,PJM
4/21/2024 11:00:00 PM,30.63,WEST
4/22/2024 12:00:00 AM,22.71,CAPITL
4/22/2024 12:00:00 AM,22.35,CENTRL
4/22/2024 12:00:00 AM,23.32,DUNWOD
4/22/2024 12:00:00 AM,22.22,GENESE
4/22/2024 12:00:00 AM,22.22,H Q
4/22/2024 12:00:00 AM,23.27,HUD VL
4/22/2024 12:00:00 AM,23.5,LONGIL
4/22/2024 12:00:00 AM,22.54,MHK VL
4/22/2024 12:00:00 AM,23.27,MILLWD
4/22/2024 12:00:00 AM,23.4,N.Y.C.
4/22/2024 12:00:00 AM,22.07,NORTH
4/22/2024 12:00:00 AM,22.78,NPX
4/22/2024 12:00:00 AM,22,O H
4/22/2024 12:00:00 AM,23.54,PJM
4/22/2024 12:00:00 AM,22.36,WEST
4/22/2024 1:00:00 AM,21.14,CAPITL
4/22/2024 1:00:00 AM,20.83,CENTRL
4/22/2024 1:00:00 AM,21.7,DUNWOD
4/22/2024 1:00:00 AM,20.71,GENESE
4/22/2024 1:00:00 AM,20.69,H Q
4/22/2024 1:00:00 AM,21.66,HUD VL
4/22/2024 1:00:00 AM,21.89,LONGIL
4/22/2024 1:00:00 AM,21.08,MHK VL
4/22/2024 1:00:00 AM,21.66,MILLWD
4/22/2024 1:00:00 AM,21.77,N.Y.C.
4/22/2024 1:00:00 AM,20.52,NORTH
4/22/2024 1:00:00 AM,21.23,NPX
4/22/2024 1:00:00 AM,20.5,O H
4/22/2024 1:00:00 AM,21.14,PJM
4/22/2024 1:00:00 AM,20.83,WEST
4/22/2024 2:00:00 AM,21.14,CAPITL
4/22/2024 2:00:00 AM,20.83,CENTRL
4/22/2024 2:00:00 AM,21.68,DUNWOD
4/22/2024 2:00:00 AM,20.66,GENESE
4/22/2024 2:00:00 AM,20.73,H Q
4/22/2024 2:00:00 AM,21.66,HUD VL
4/22/2024 2:00:00 AM,21.85,LONGIL
4/22/2024 2:00:00 AM,21.12,MHK VL
4/22/2024 2:00:00 AM,21.64,MILLWD
4/22/2024 2:00:00 AM,21.74,N.Y.C.
4/22/2024 2:00:00 AM,20.66,NORTH
4/22/2024 2:00:00 AM,21.21,NPX
4/22/2024 2:00:00 AM,20.48,O H
4/22/2024 2:00:00 AM,21.16,PJM
4/22/2024 2:00:00 AM,20.83,WEST
4/22/2024 3:00:00 AM,19.44,CAPITL
4/22/2024 3:00:00 AM,19.08,CENTRL
4/22/2024 3:00:00 AM,19.94,DUNWOD
4/22/2024 3:00:00 AM,18.88,GENESE
4/22/2024 3:00:00 AM,19.06,H Q
4/22/2024 3:00:00 AM,19.9,HUD VL
4/22/2024 3:00:00 AM,20.03,LONGIL
4/22/2024 3:00:00 AM,19.44,MHK VL
4/22/2024 3:00:00 AM,19.88,MILLWD
4/22/2024 3:00:00 AM,20,N.Y.C.
4/22/2024 3:00:00 AM,19,NORTH
4/22/2024 3:00:00 AM,19.5,NPX
4/22/2024 3:00:00 AM,18.61,O H
4/22/2024 3:00:00 AM,19.37,PJM
4/22/2024 3:00:00 AM,18.94,WEST
4/22/2024 4:00:00 AM,19.2,CAPITL
4/22/2024 4:00:00 AM,18.86,CENTRL
4/22/2024 4:00:00 AM,19.69,DUNWOD
4/22/2024 4:00:00 AM,18.61,GENESE
4/22/2024 4:00:00 AM,18.82,H Q
4/22/2024 4:00:00 AM,19.67,HUD VL
4/22/2024 4:00:00 AM,19.57,LONGIL
4/22/2024 4:00:00 AM,19.27,MHK VL
4/22/2024 4:00:00 AM,19.65,MILLWD
4/22/2024 4:00:00 AM,19.8,N.Y.C.
4/22/2024 4:00:00 AM,18.76,NORTH
4/22/2024 4:00:00 AM,19.24,NPX
4/22/2024 4:00:00 AM,18.31,O H
4/22/2024 4:00:00 AM,19.12,PJM
4/22/2024 4:00:00 AM,18.65,WEST
4/22/2024 5:00:00 AM,19.58,CAPITL
4/22/2024 5:00:00 AM,19.17,CENTRL
4/22/2024 5:00:00 AM,19.97,DUNWOD
4/22/2024 5:00:00 AM,18.96,GENESE
4/22/2024 5:00:00 AM,19.11,H Q
4/22/2024 5:00:00 AM,19.97,HUD VL
4/22/2024 5:00:00 AM,19.84,LONGIL
4/22/2024 5:00:00 AM,19.64,MHK VL
4/22/2024 5:00:00 AM,19.95,MILLWD
4/22/2024 5:00:00 AM,20.04,N.Y.C.
4/22/2024 5:00:00 AM,19.21,NORTH
4/22/2024 5:00:00 AM,19.59,NPX
4/22/2024 5:00:00 AM,18.6,O H
4/22/2024 5:00:00 AM,-997.76,PJM
4/22/2024 5:00:00 AM,18.96,WEST
4/22/2024 6:00:00 AM,22.91,CAPITL
4/22/2024 6:00:00 AM,22.53,CENTRL
4/22/2024 6:00:00 AM,23.31,DUNWOD
4/22/2024 6:00:00 AM,22.4,GENESE
4/22/2024 6:00:00 AM,22.07,H Q
4/22/2024 6:00:00 AM,23.29,HUD VL
4/22/2024 6:00:00 AM,23.11,LONGIL
4/22/2024 6:00:00 AM,23.07,MHK VL
4/22/2024 6:00:00 AM,23.27,MILLWD
4/22/2024 6:00:00 AM,23.38,N.Y.C.
4/22/2024 6:00:00 AM,22.27,NORTH
4/22/2024 6:00:00 AM,22.91,NPX
4/22/2024 6:00:00 AM,22.02,O H
4/22/2024 6:00:00 AM,22.62,PJM
4/22/2024 6:00:00 AM,22.47,WEST
4/22/2024 7:00:00 AM,30.1,CAPITL
4/22/2024 7:00:00 AM,29.48,CENTRL
4/22/2024 7:00:00 AM,30.79,DUNWOD
4/22/2024 7:00:00 AM,28.98,GENESE
4/22/2024 7:00:00 AM,29.16,H Q
4/22/2024 7:00:00 AM,30.74,HUD VL
4/22/2024 7:00:00 AM,30.56,LONGIL
4/22/2024 7:00:00 AM,30.33,MHK VL
4/22/2024 7:00:00 AM,30.77,MILLWD
4/22/2024 7:00:00 AM,30.92,N.Y.C.
4/22/2024 7:00:00 AM,29.6,NORTH
4/22/2024 7:00:00 AM,30.15,NPX
4/22/2024 7:00:00 AM,28.18,O H
4/22/2024 7:00:00 AM,29.47,PJM
4/22/2024 7:00:00 AM,28.8,WEST
4/22/2024 8:00:00 AM,25.61,CAPITL
4/22/2024 8:00:00 AM,25.72,CENTRL
4/22/2024 8:00:00 AM,26.46,DUNWOD
4/22/2024 8:00:00 AM,25.21,GENESE
4/22/2024 8:00:00 AM,24.98,H Q
4/22/2024 8:00:00 AM,26.38,HUD VL
4/22/2024 8:00:00 AM,26.36,LONGIL
4/22/2024 8:00:00 AM,26.01,MHK VL
4/22/2024 8:00:00 AM,26.41,MILLWD
4/22/2024 8:00:00 AM,26.61,N.Y.C.
4/22/2024 8:00:00 AM,25.21,NORTH
4/22/2024 8:00:00 AM,25.71,NPX
4/22/2024 8:00:00 AM,24.78,O H
4/22/2024 8:00:00 AM,52.14,PJM
4/22/2024 8:00:00 AM,25.45,WEST
4/22/2024 9:00:00 AM,23.08,CAPITL
4/22/2024 9:00:00 AM,23.08,CENTRL
4/22/2024 9:00:00 AM,24.04,DUNWOD
4/22/2024 9:00:00 AM,22.66,GENESE
4/22/2024 9:00:00 AM,23.04,H Q
4/22/2024 9:00:00 AM,23.91,HUD VL
4/22/2024 9:00:00 AM,23.77,LONGIL
4/22/2024 9:00:00 AM,23.56,MHK VL
4/22/2024 9:00:00 AM,23.97,MILLWD
4/22/2024 9:00:00 AM,24.2,N.Y.C.
4/22/2024 9:00:00 AM,23.21,NORTH
4/22/2024 9:00:00 AM,21.45,NPX
4/22/2024 9:00:00 AM,22.36,O H
4/22/2024 9:00:00 AM,23.29,PJM
4/22/2024 9:00:00 AM,22.94,WEST
4/22/2024 10:00:00 AM,20.9,CAPITL
4/22/2024 10:00:00 AM,21.04,CENTRL
4/22/2024 10:00:00 AM,21.9,DUNWOD
4/22/2024 10:00:00 AM,20.7,GENESE
4/22/2024 10:00:00 AM,20.84,H Q
4/22/2024 10:00:00 AM,21.73,HUD VL
4/22/2024 10:00:00 AM,22.01,LONGIL
4/22/2024 10:00:00 AM,21.32,MHK VL
4/22/2024 10:00:00 AM,21.84,MILLWD
4/22/2024 10:00:00 AM,22.06,N.Y.C.
4/22/2024 10:00:00 AM,20.9,NORTH
4/22/2024 10:00:00 AM,20.79,NPX
4/22/2024 10:00:00 AM,20.47,O H
4/22/2024 10:00:00 AM,21.26,PJM
4/22/2024 10:00:00 AM,20.97,WEST
4/22/2024 11:00:00 AM,19.04,CAPITL
4/22/2024 11:00:00 AM,18.96,CENTRL
4/22/2024 11:00:00 AM,19.96,DUNWOD
4/22/2024 11:00:00 AM,18.75,GENESE
4/22/2024 11:00:00 AM,18.89,H Q
4/22/2024 11:00:00 AM,19.81,HUD VL
4/22/2024 11:00:00 AM,19.94,LONGIL
4/22/2024 11:00:00 AM,19.32,MHK VL
4/22/2024 11:00:00 AM,19.89,MILLWD
4/22/2024 11:00:00 AM,20.09,N.Y.C.
4/22/2024 11:00:00 AM,18.92,NORTH
4/22/2024 11:00:00 AM,19.3,NPX
4/22/2024 11:00:00 AM,18.62,O H
4/22/2024 11:00:00 AM,19.39,PJM
4/22/2024 11:00:00 AM,19.07,WEST
4/22/2024 12:00:00 PM,18.74,CAPITL
4/22/2024 12:00:00 PM,18.6,CENTRL
4/22/2024 12:00:00 PM,19.78,DUNWOD
4/22/2024 12:00:00 PM,18.38,GENESE
4/22/2024 12:00:00 PM,18.52,H Q
4/22/2024 12:00:00 PM,19.59,HUD VL
4/22/2024 12:00:00 PM,19.75,LONGIL
4/22/2024 12:00:00 PM,18.99,MHK VL
4/22/2024 12:00:00 PM,19.68,MILLWD
4/22/2024 12:00:00 PM,19.95,N.Y.C.
4/22/2024 12:00:00 PM,18.48,NORTH
4/22/2024 12:00:00 PM,19.09,NPX
4/22/2024 12:00:00 PM,18.04,O H
4/22/2024 12:00:00 PM,19.13,PJM
4/22/2024 12:00:00 PM,18.55,WEST
4/22/2024 1:00:00 PM,18.63,CAPITL
4/22/2024 1:00:00 PM,18.48,CENTRL
4/22/2024 1:00:00 PM,19.55,DUNWOD
4/22/2024 1:00:00 PM,18.19,GENESE
4/22/2024 1:00:00 PM,18.48,H Q
4/22/2024 1:00:00 PM,19.39,HUD VL
4/22/2024 1:00:00 PM,19.5,LONGIL
4/22/2024 1:00:00 PM,18.81,MHK VL
4/22/2024 1:00:00 PM,19.46,MILLWD
4/22/2024 1:00:00 PM,19.72,N.Y.C.
4/22/2024 1:00:00 PM,18.46,NORTH
4/22/2024 1:00:00 PM,18.89,NPX
4/22/2024 1:00:00 PM,18.05,O H
4/22/2024 1:00:00 PM,18.94,PJM
4/22/2024 1:00:00 PM,18.48,WEST
4/22/2024 2:00:00 PM,13.78,CAPITL
4/22/2024 2:00:00 PM,13.62,CENTRL
4/22/2024 2:00:00 PM,14.49,DUNWOD
4/22/2024 2:00:00 PM,13.4,GENESE
4/22/2024 2:00:00 PM,13.62,H Q
4/22/2024 2:00:00 PM,14.34,HUD VL
4/22/2024 2:00:00 PM,14.44,LONGIL
4/22/2024 2:00:00 PM,13.85,MHK VL
4/22/2024 2:00:00 PM,14.4,MILLWD
4/22/2024 2:00:00 PM,18.82,N.Y.C.
4/22/2024 2:00:00 PM,13.55,NORTH
4/22/2024 2:00:00 PM,5.89,NPX
4/22/2024 2:00:00 PM,13.32,O H
4/22/2024 2:00:00 PM,14.28,PJM
4/22/2024 2:00:00 PM,13.61,WEST
4/22/2024 3:00:00 PM,16.36,CAPITL
4/22/2024 3:00:00 PM,16.09,CENTRL
4/22/2024 3:00:00 PM,17.19,DUNWOD
4/22/2024 3:00:00 PM,15.62,GENESE
4/22/2024 3:00:00 PM,16.13,H Q
4/22/2024 3:00:00 PM,17.02,HUD VL
4/22/2024 3:00:00 PM,17.2,LONGIL
4/22/2024 3:00:00 PM,16.38,MHK VL
4/22/2024 3:00:00 PM,17.1,MILLWD
4/22/2024 3:00:00 PM,18.47,N.Y.C.
4/22/2024 3:00:00 PM,16.05,NORTH
4/22/2024 3:00:00 PM,7.51,NPX
4/22/2024 3:00:00 PM,15.44,O H
4/22/2024 3:00:00 PM,16.56,PJM
4/22/2024 3:00:00 PM,15.8,WEST
4/22/2024 4:00:00 PM,13.6,CAPITL
4/22/2024 4:00:00 PM,13.38,CENTRL
4/22/2024 4:00:00 PM,14.25,DUNWOD
4/22/2024 4:00:00 PM,13.11,GENESE
4/22/2024 4:00:00 PM,13.34,H Q
4/22/2024 4:00:00 PM,14.11,HUD VL
4/22/2024 4:00:00 PM,14.25,LONGIL
4/22/2024 4:00:00 PM,13.55,MHK VL
4/22/2024 4:00:00 PM,14.18,MILLWD
4/22/2024 4:00:00 PM,18,N.Y.C.
4/22/2024 4:00:00 PM,13.3,NORTH
4/22/2024 4:00:00 PM,-7.17,NPX
4/22/2024 4:00:00 PM,13.03,O H
4/22/2024 4:00:00 PM,14.01,PJM
4/22/2024 4:00:00 PM,13.32,WEST
4/22/2024 5:00:00 PM,15.13,CAPITL
4/22/2024 5:00:00 PM,14.58,CENTRL
4/22/2024 5:00:00 PM,15.77,DUNWOD
4/22/2024 5:00:00 PM,14.02,GENESE
4/22/2024 5:00:00 PM,14.76,H Q
4/22/2024 5:00:00 PM,15.62,HUD VL
4/22/2024 5:00:00 PM,15.76,LONGIL
4/22/2024 5:00:00 PM,14.98,MHK VL
4/22/2024 5:00:00 PM,15.69,MILLWD
4/22/2024 5:00:00 PM,18.29,N.Y.C.
4/22/2024 5:00:00 PM,14.76,NORTH
4/22/2024 5:00:00 PM,15.55,NPX
4/22/2024 5:00:00 PM,13.7,O H
4/22/2024 5:00:00 PM,15.05,PJM
4/22/2024 5:00:00 PM,13.96,WEST
4/22/2024 6:00:00 PM,14.53,CAPITL
4/22/2024 6:00:00 PM,13.85,CENTRL
4/22/2024 6:00:00 PM,15.12,DUNWOD
4/22/2024 6:00:00 PM,13.24,GENESE
4/22/2024 6:00:00 PM,10.5,H Q
4/22/2024 6:00:00 PM,14.98,HUD VL
4/22/2024 6:00:00 PM,15.24,LONGIL
4/22/2024 6:00:00 PM,14.3,MHK VL
4/22/2024 6:00:00 PM,15.05,MILLWD
4/22/2024 6:00:00 PM,18.16,N.Y.C.
4/22/2024 6:00:00 PM,13.95,NORTH
4/22/2024 6:00:00 PM,14.19,NPX
4/22/2024 6:00:00 PM,9.41,O H
4/22/2024 6:00:00 PM,10.88,PJM
4/22/2024 6:00:00 PM,13.08,WEST
4/22/2024 7:00:00 PM,27.73,CAPITL
4/22/2024 7:00:00 PM,26.83,CENTRL
4/22/2024 7:00:00 PM,28.66,DUNWOD
4/22/2024 7:00:00 PM,25.51,GENESE
4/22/2024 7:00:00 PM,26.87,H Q
4/22/2024 7:00:00 PM,28.46,HUD VL
4/22/2024 7:00:00 PM,28.68,LONGIL
4/22/2024 7:00:00 PM,27.63,MHK VL
4/22/2024 7:00:00 PM,28.54,MILLWD
4/22/2024 7:00:00 PM,28.77,N.Y.C.
4/22/2024 7:00:00 PM,27.19,NORTH
4/22/2024 7:00:00 PM,27.93,NPX
4/22/2024 7:00:00 PM,24.55,O H
4/22/2024 7:00:00 PM,27,PJM
4/22/2024 7:00:00 PM,25.25,WEST
4/22/2024 8:00:00 PM,58.29,CAPITL
4/22/2024 8:00:00 PM,56.49,CENTRL
4/22/2024 8:00:00 PM,59.76,DUNWOD
4/22/2024 8:00:00 PM,54.07,GENESE
4/22/2024 8:00:00 PM,56.43,H Q
4/22/2024 8:00:00 PM,59.59,HUD VL
4/22/2024 8:00:00 PM,59.59,LONGIL
4/22/2024 8:00:00 PM,58.36,MHK VL
4/22/2024 8:00:00 PM,59.64,MILLWD
4/22/2024 8:00:00 PM,59.93,N.Y.C.
4/22/2024 8:00:00 PM,57.27,NORTH
4/22/2024 8:00:00 PM,58.47,NPX
4/22/2024 8:00:00 PM,51.87,O H
4/22/2024 8:00:00 PM,56.55,PJM
4/22/2024 8:00:00 PM,53.39,WEST
4/22/2024 9:00:00 PM,38.15,CAPITL
4/22/2024 9:00:00 PM,37.04,CENTRL
4/22/2024 9:00:00 PM,39.01,DUNWOD
4/22/2024 9:00:00 PM,35.14,GENESE
4/22/2024 9:00:00 PM,37.15,H Q
4/22/2024 9:00:00 PM,38.9,HUD VL
4/22/2024 9:00:00 PM,38.86,LONGIL
4/22/2024 9:00:00 PM,38.26,MHK VL
4/22/2024 9:00:00 PM,38.9,MILLWD
4/22/2024 9:00:00 PM,39.04,N.Y.C.
4/22/2024 9:00:00 PM,37.63,NORTH
4/22/2024 9:00:00 PM,38.3,NPX
4/22/2024 9:00:00 PM,33.58,O H
4/22/2024 9:00:00 PM,36.85,PJM
4/22/2024 9:00:00 PM,34.66,WEST
4/22/2024 10:00:00 PM,29.81,CAPITL
4/22/2024 10:00:00 PM,29.1,CENTRL
4/22/2024 10:00:00 PM,30.57,DUNWOD
4/22/2024 10:00:00 PM,26.89,GENESE
4/22/2024 10:00:00 PM,29.14,H Q
4/22/2024 10:00:00 PM,30.46,HUD VL
4/22/2024 10:00:00 PM,30.59,LONGIL
4/22/2024 10:00:00 PM,29.93,MHK VL
4/22/2024 10:00:00 PM,30.48,MILLWD
4/22/2024 10:00:00 PM,30.66,N.Y.C.
4/22/2024 10:00:00 PM,29.3,NORTH
4/22/2024 10:00:00 PM,29.98,NPX
4/22/2024 10:00:00 PM,25.89,O H
4/22/2024 10:00:00 PM,28.85,PJM
4/22/2024 10:00:00 PM,26.81,WEST
4/22/2024 11:00:00 PM,17.52,CAPITL
4/22/2024 11:00:00 PM,17.03,CENTRL
4/22/2024 11:00:00 PM,18.17,DUNWOD
4/22/2024 11:00:00 PM,15.6,GENESE
4/22/2024 11:00:00 PM,17.01,H Q
4/22/2024 11:00:00 PM,18.07,HUD VL
4/22/2024 11:00:00 PM,18.31,LONGIL
4/22/2024 11:00:00 PM,17.54,MHK VL
4/22/2024 11:00:00 PM,18.1,MILLWD
4/22/2024 11:00:00 PM,18.31,N.Y.C.
4/22/2024 11:00:00 PM,16.84,NORTH
4/22/2024 11:00:00 PM,17.73,NPX
4/22/2024 11:00:00 PM,15.08,O H
4/22/2024 11:00:00 PM,17.07,PJM
4/22/2024 11:00:00 PM,15.61,WEST
4/23/2024 12:00:00 AM,16.39,CAPITL
4/23/2024 12:00:00 AM,15.89,CENTRL
4/23/2024 12:00:00 AM,16.96,DUNWOD
4/23/2024 12:00:00 AM,14.82,GENESE
4/23/2024 12:00:00 AM,15.87,H Q
4/23/2024 12:00:00 AM,16.86,HUD VL
4/23/2024 12:00:00 AM,17.05,LONGIL
4/23/2024 12:00:00 AM,16.29,MHK VL
4/23/2024 12:00:00 AM,16.91,MILLWD
4/23/2024 12:00:00 AM,17.05,N.Y.C.
4/23/2024 12:00:00 AM,15.67,NORTH
4/23/2024 12:00:00 AM,16.83,NPX
4/23/2024 12:00:00 AM,14.36,O H
4/23/2024 12:00:00 AM,16.03,PJM
4/23/2024 12:00:00 AM,14.8,WEST
4/23/2024 1:00:00 AM,17.23,CAPITL
4/23/2024 1:00:00 AM,16.71,CENTRL
4/23/2024 1:00:00 AM,17.79,DUNWOD
4/23/2024 1:00:00 AM,15.59,GENESE
4/23/2024 1:00:00 AM,16.68,H Q
4/23/2024 1:00:00 AM,17.7,HUD VL
4/23/2024 1:00:00 AM,17.89,LONGIL
4/23/2024 1:00:00 AM,17.1,MHK VL
4/23/2024 1:00:00 AM,17.74,MILLWD
4/23/2024 1:00:00 AM,17.87,N.Y.C.
4/23/2024 1:00:00 AM,16.43,NORTH
4/23/2024 1:00:00 AM,19.33,NPX
4/23/2024 1:00:00 AM,15.1,O H
4/23/2024 1:00:00 AM,16.86,PJM
4/23/2024 1:00:00 AM,15.55,WEST
4/23/2024 2:00:00 AM,15.39,CAPITL
4/23/2024 2:00:00 AM,14.77,CENTRL
4/23/2024 2:00:00 AM,15.93,DUNWOD
4/23/2024 2:00:00 AM,9.74,GENESE
4/23/2024 2:00:00 AM,14.86,H Q
4/23/2024 2:00:00 AM,15.84,HUD VL
4/23/2024 2:00:00 AM,16.09,LONGIL
4/23/2024 2:00:00 AM,15.19,MHK VL
4/23/2024 2:00:00 AM,15.88,MILLWD
4/23/2024 2:00:00 AM,16.02,N.Y.C.
4/23/2024 2:00:00 AM,14.64,NORTH
4/23/2024 2:00:00 AM,20.05,NPX
4/23/2024 2:00:00 AM,10.22,O H
4/23/2024 2:00:00 AM,14.01,PJM
4/23/2024 2:00:00 AM,10.89,WEST
4/23/2024 3:00:00 AM,11.39,CAPITL
4/23/2024 3:00:00 AM,10.94,CENTRL
4/23/2024 3:00:00 AM,11.77,DUNWOD
4/23/2024 3:00:00 AM,10.38,GENESE
4/23/2024 3:00:00 AM,11.01,H Q
4/23/2024 3:00:00 AM,11.7,HUD VL
4/23/2024 3:00:00 AM,11.9,LONGIL
4/23/2024 3:00:00 AM,11.23,MHK VL
4/23/2024 3:00:00 AM,11.74,MILLWD
4/23/2024 3:00:00 AM,11.82,N.Y.C.
4/23/2024 3:00:00 AM,10.84,NORTH
4/23/2024 3:00:00 AM,16.78,NPX
4/23/2024 3:00:00 AM,10.04,O H
4/23/2024 3:00:00 AM,11.12,PJM
4/23/2024 3:00:00 AM,10.27,WEST
4/23/2024 4:00:00 AM,13.79,CAPITL
4/23/2024 4:00:00 AM,13.23,CENTRL
